"no_of_taxa","individuals_per_taxa","effective_population_size","species_birth_rate","tree_wide_sub_rate","no_of_sites","exponential_growth_rate","ado","amplification_error","sequencing_errors","Replicate","scSEQ_score","hapcon_seq_score","vcfbulk_seq_score"
10,6,17219,8.88866270123981e-05,2.34085223286947e-06,47751,4.01430899486528e-05,0.178596683880314,0.0250269032112206,0.00922157668753061,"r7",-1,-1,-1
8,7,16682,3.968844009405e-05,5.80723879751578e-06,36937,9.3164901095361e-05,0.0770120881192852,0.0962140130191401,0.00168814718013164,"r7",-1,-1,-1
6,5,43140,2.04034528606338e-05,7.04723299795039e-06,24126,0.000388115676404559,0.168051107744686,0.0615533965838677,0.0326588187177549,"r7",-1,-1,-1
9,6,10328,7.01823271044763e-05,5.06354309133602e-06,89508,0.00071943615811303,0.11212758652796,0.0905553151958482,0.00245043177588377,"r7",-1,-1,-1
10,7,29656,6.73707886637305e-05,4.30739515526069e-07,43637,0.000814382142895169,0.158965197668877,0.0997483075698989,0.00470366225758335,"r7",-1,-1,-1
11,5,98644,8.39434380213963e-05,1.43672444188804e-06,23290,0.000401519092614204,0.0225456735466141,0.0188840733652154,0.0304712491692044,"r7",-1,-1,-1
11,7,28137,8.48372606361867e-05,6.91905515786994e-07,45758,0.000364536829336744,0.0891082612723112,0.0992196311613743,0.041155719984672,"r7",-1,-1,-1
6,6,95915,6.10407697126735e-05,1.6933148516888e-07,57569,0.0009455027979907,0.0340728226134088,0.0348218764691288,0.0315095981397899,"r7",-1,-1,-1
10,6,71422,4.28383630491677e-05,9.10720820213293e-06,92453,0.000258400012964918,0.0404496355808806,0.073908567291497,0.0188678424446262,"r7",-1,-1,-1
12,4,65846,5.42524638329516e-05,5.360987981189e-06,53849,0.000762537964188936,0.0480554141094908,0.0746304865307349,0.0168145449977019,"r7",-1,-1,-1
8,4,37409,7.45067346459488e-05,3.22809160847971e-06,51930,0.000120505531357334,0.00810450572567061,0.0683686336435273,0.00624659872829216,"r7",-1,-1,-1
8,6,57685,4.72825475788675e-05,2.83691730149569e-06,36428,0.000880984189797623,0.0805565600323025,0.0102809900233289,0.0266376907600788,"r7",-1,-1,-1
11,7,70759,7.9392032767192e-05,4.73732998042716e-06,55215,1.71274790460011e-05,0.0133951962084975,0.0524078087222204,0.0286065054270439,"r7",-1,-1,-1
7,6,31585,6.2380559664662e-05,6.28227527708282e-06,76911,0.000620670245246799,0.0830791543228552,0.0796283431213792,0.0278530019726022,"r7",-1,-1,-1
6,7,90963,3.68808690774487e-05,3.70738365478907e-06,63902,0.000132477229328745,0.0845121484289412,0.0608050377833354,0.0341699571824283,"r7",-1,-1,-1
11,4,86012,4.78033685429255e-05,1.35396433532747e-06,16143,0.000994142317783215,0.0319697821228765,0.0779720705883217,0.0374968882884132,"r7",-1,-1,-1
9,8,36116,6.63680817065062e-05,3.27749373501904e-06,17057,0.000485538754158292,0.129803938019555,0.0843350621745002,0.0148116636656923,"r7",-1,-1,-1
10,7,76019,7.33839188799146e-05,2.53802987698948e-06,27638,0.000953470085857972,0.000513255619211122,0.0200766764533939,0.0402986652588006,"r7",-1,-1,-1
8,6,18851,2.26932628816809e-05,3.39647045784059e-06,38800,0.000424693534241046,0.122952896086266,0.0554515398237261,0.0139838174218312,"r7",-1,-1,-1
8,6,65361,6.40723306202563e-05,2.07896920174871e-06,12133,0.00091686091078571,0.0165002372215968,0.0360587409353454,0.00259219600784127,"r7",-1,-1,-1
9,4,10936,7.1577798103774e-05,8.22021816357458e-06,50622,0.000163467185837054,0.0152718309515622,0.0491782255175954,0.00213087090855697,"r7",-1,-1,-1
9,6,23182,2.14038832483231e-05,5.97597008061808e-06,77565,0.000359092297528021,0.126048216758994,0.0308823556324129,0.0163478161310195,"r7",-1,-1,-1
8,5,41300,3.13542673275108e-05,4.311023357372e-06,20545,0.000895090690918511,0.132330526038539,0.0797260945866606,0.0474772266090149,"r7",-1,-1,-1
11,4,88459,5.3310725930694e-05,3.763529816393e-06,35740,0.000288999923060101,0.0200214198443573,0.0111942624670442,0.0102517347786925,"r7",-1,-1,-1
9,7,92333,4.55752766510821e-05,6.11446310668091e-06,59197,0.000655626479186839,0.150741107769776,0.0294448741679837,0.0475525687900372,"r7",-1,-1,-1
8,5,75526,9.98823240530444e-05,8.72336161384035e-06,14986,0.000598631117321516,0.136283947563497,0.054948771663768,0.0135734171561198,"r7",-1,-1,-1
11,7,48499,4.09673593354179e-05,8.41062000780498e-06,73219,0.000412214884228562,0.0681098901215009,0.0567977403711923,0.0173057943542371,"r7",-1,-1,-1
12,7,21688,9.47280736168497e-05,5.65404906611252e-06,53228,0.00087490315320869,0.0530942530140746,0.0791151873487001,0.00279123921552673,"r7",-1,-1,-1
9,5,88134,6.92975504503935e-05,7.97736797199515e-07,14440,0.000675546111776144,0.093834066094365,0.0712994364107121,0.0387575895889313,"r7",-1,-1,-1
8,6,51135,3.53274812743533e-05,7.51731743567722e-06,98186,0.000757477092939301,0.0793695450234227,0.0301932394258084,0.0250360706822248,"r7",-1,-1,-1
9,6,19377,7.40755911638378e-05,3.31839612381979e-06,76012,0.000480530714463862,0.076929467869224,0.0953865690995159,0.0364927447286318,"r7",-1,-1,-1
10,7,21885,8.01257576404023e-05,1.10007208894873e-06,48889,0.000382935399922752,0.0878710960126482,0.0274124794931943,0.0329353582470794,"r7",-1,-1,-1
12,8,92715,5.81865506095579e-05,9.65160435902183e-06,75656,0.000643753882535128,0.0959740399301518,0.0776243358903588,0.0182572490280145,"r7",-1,-1,-1
10,7,62947,1.57668382210773e-05,7.65537393445738e-06,44160,0.000913740186118311,0.164974081843393,0.0968237418627681,0.018084952739533,"r7",-1,-1,-1
7,5,38675,6.14402755070129e-05,9.78592766673653e-07,40741,0.000459485920656507,0.1218149674288,0.0570807757384237,0.0112335999043426,"r7",-1,-1,-1
7,8,53348,7.67693567932118e-05,8.30185294152862e-06,61730,0.000823934366881161,0.0184249533715192,0.0936157196190301,0.045188557979418,"r7",-1,-1,-1
11,6,98915,7.38468459530617e-05,1.19251407813842e-06,94785,0.000934148181898077,0.190613371040905,0.00623604734461405,0.0262250964410487,"r7",-1,-1,-1
7,6,12040,5.63557256998494e-05,7.83874738731909e-06,11211,0.000648559056631604,0.0278653360086028,0.0318416938150523,0.00518383929261472,"r7",-1,-1,-1
7,7,84936,6.50853615943343e-05,2.25460152738193e-06,78148,9.99931829155888e-05,0.0972442270719912,0.0631506851852289,0.0384606830709963,"r7",-1,-1,-1
7,5,91696,2.36495480965707e-05,4.41354279976668e-06,48662,0.000346993918268068,0.140836133672856,0.032459736441297,0.0152514777943143,"r7",-1,-1,-1
7,7,27208,8.36401016133954e-05,9.70093814262505e-06,85751,0.000699563886747905,0.123105864976766,0.0679655010492541,0.0446713051617262,"r7",-1,-1,-1
11,5,38901,3.33520295204246e-05,2.4327177012936e-06,64861,0.000837423398289247,0.0995083081335761,0.00989428416348062,0.00558618562325137,"r7",-1,-1,-1
8,7,52708,1.25099916741601e-05,5.35406660609699e-06,92819,0.000661972502216918,0.155897146211006,0.070405283909631,0.0436648141992628,"r7",-1,-1,-1
10,6,26741,2.68774106834433e-05,2.50258728600736e-06,31038,0.000516233653070335,0.0744620112520643,0.00802233796495362,0.00372471125837183,"r7",-1,-1,-1
9,7,61607,6.19002582622226e-05,1.27802037959266e-07,82529,0.000238137044251524,0.102623403938487,0.0140808882376796,0.00684517238329863,"r7",-1,-1,-1
7,8,12891,6.80526934974478e-05,4.68628837984094e-06,83891,0.000340055994561675,0.0577524614243302,0.0420487639023212,0.0145302064714488,"r7",-1,-1,-1
7,5,93861,7.59397970959661e-05,9.28383177054861e-06,54963,0.000127878050929797,0.145689802539535,0.00936009462241316,0.010534548476804,"r7",-1,-1,-1
9,5,69363,8.99695755053195e-05,7.75920270592438e-06,81393,0.000687414595255407,0.1866796858171,0.0913574805210356,0.0275196953163249,"r7",-1,-1,-1
7,6,49438,4.36983209249447e-05,1.89108165204802e-06,96572,0.000785590060507855,0.162017569542397,0.00878060246766196,0.0497829915864277,"r7",-1,-1,-1
9,8,13832,2.61404437933932e-05,4.78874949223994e-06,86356,0.000506940256732388,0.0379937233224046,0.0469579504522344,0.012711602641677,"r7",-1,-1,-1
7,7,53089,5.98891537089017e-05,4.54041569941421e-06,27371,0.000691790333125042,0.185625518386252,0.0863586767372792,0.0225650297130342,"r7",-1,-1,-1
11,6,79766,6.62237445591949e-05,8.17823368578672e-06,16446,0.000149605537456984,0.115705534938956,0.0517957111050736,0.0421035967600183,"r7",-1,-1,-1
7,5,57185,9.35379143874045e-05,6.96713851442882e-06,19596,0.000610327504594473,0.0327606003354304,0.0179806551384437,0.0134042423625942,"r7",-1,-1,-1
11,8,44127,9.58910512115806e-05,6.66528341250267e-06,47925,8.5542461215856e-05,0.0603066149346996,0.0306021504272765,0.0423624509361689,"r7",-1,-1,-1
8,8,89902,3.37202500689426e-05,9.51490075040686e-06,27022,0.00083280548165919,0.0305934217053,0.0217269488394656,0.0162371885204921,"r7",-1,-1,-1
10,5,36039,1.02240755783394e-05,1.48985253075534e-06,22214,0.000203246113723493,0.143554446644383,0.0333592859050853,0.0299811743077589,"r7",-1,-1,-1
11,7,54444,4.77402681984939e-05,6.41772333414698e-06,97451,0.000172243305677234,0.148273621158209,0.0399958347895567,0.0229862288078293,"r8",-1,-1,-1
9,7,96394,8.94418031473295e-05,6.85879426602698e-06,67454,0.000974667292317015,0.0819928257870488,0.0733403651109117,0.0240465652418789,"r8",-1,-1,-1
9,5,33768,6.02123794652638e-05,5.13035542650297e-06,20160,0.000282968375781667,0.0949041459590662,0.0194426559026726,0.0336591532103485,"r8",-1,-1,-1
7,5,38005,5.10942345946212e-05,1.2973180254846e-06,63008,0.000244737879161723,0.00200447245314717,0.0731420897400728,0.0431413608525181,"r8",-1,-1,-1
7,8,54720,3.40775399697945e-05,3.17434786335769e-06,80866,0.000907206453295553,0.114439064123435,0.0497089696313161,0.0343930386116845,"r8",-1,-1,-1
10,7,25239,4.68797704317607e-05,1.7010931278512e-06,78784,0.000201895855955139,0.0392972082928754,0.091788140466921,0.00418542128102854,"r8",-1,-1,-1
11,6,96731,1.73919148659916e-05,9.8539135786743e-06,87001,0.000331986723393609,0.124604357463075,0.0163315249136963,0.0131983702814905,"r8",-1,-1,-1
7,8,52282,2.31952599612181e-05,5.80230324938421e-06,72115,0.000257054911229585,0.147580333563499,0.0279473824920109,0.00984404272510437,"r8",-1,-1,-1
9,4,47077,5.49086926681921e-05,7.96047819581496e-06,66642,6.20777975433855e-05,0.128321499601007,0.0286574677437916,0.0107694278018316,"r8",-1,-1,-1
10,7,50188,4.40880615350208e-05,2.69732693242532e-06,71226,0.000537224378567957,0.156981579641812,0.00758987024179194,0.0387366351485834,"r8",-1,-1,-1
7,7,15381,4.91946993105812e-05,4.88761691334877e-06,56169,0.000472574864918948,0.187126453626668,0.0534025938276527,0.0470506133926101,"r8",-1,-1,-1
11,8,15447,9.52930621147389e-05,4.27011352895346e-06,70417,0.000527979108773812,0.14646559652756,0.0949692426152644,0.0348404833684908,"r8",-1,-1,-1
8,5,77425,7.62422687696293e-05,8.33519711241091e-07,25950,0.000711228556152433,0.199290599395288,0.0382649047853472,0.0186155869305949,"r8",-1,-1,-1
8,6,70449,5.79912364439806e-05,6.93317338809272e-06,87976,0.000578884211813041,0.011367503160378,0.0883919786230521,0.0371394769303734,"r8",-1,-1,-1
12,4,34391,2.88850899712998e-05,3.58949528131313e-06,47333,0.000671871223240125,0.0901402288572863,0.0601601997260039,0.0417676420254284,"r8",-1,-1,-1
7,5,12641,2.84453144285362e-05,8.10339042952019e-06,28290,0.000550176868635765,0.00766210262849927,0.0702901060505619,0.0425887265671627,"r8",-1,-1,-1
12,7,89320,8.24665984449093e-05,4.72229271349369e-07,85155,0.000555763777929137,0.0966307053349447,0.0899203008224291,0.0211066370897461,"r8",-1,-1,-1
6,4,39975,3.17924647698645e-05,6.1893806618019e-07,13272,0.000606980299759982,0.125493166506058,0.0231618212654581,0.0042594995534746,"r8",-1,-1,-1
6,6,53808,3.50544401663472e-05,3.54503681708721e-07,74018,0.000154877406342898,0.100137562365271,0.0660107421618211,0.0313416537060984,"r8",-1,-1,-1
9,7,46032,6.35108235841966e-05,1.62027730042018e-06,90365,5.90282724859193e-05,0.1312444181873,0.0872286500454508,0.0282570839548134,"r8",-1,-1,-1
11,7,28572,6.26565379068954e-05,1.98942470632191e-06,91690,7.47572946886532e-05,0.192922109548701,0.0720826125921623,0.0231756849557278,"r8",-1,-1,-1
7,5,82539,5.00306173585355e-05,5.26720940352163e-06,57212,0.000804767414098652,0.159311763506383,0.0149003832120576,0.0244726075178478,"r8",-1,-1,-1
8,6,99110,9.10025604102178e-05,5.47105384548562e-06,12871,2.40864331240999e-05,0.0728114298584405,0.0838003400618164,0.0112503643935779,"r8",-1,-1,-1
11,7,28916,8.76611310766544e-05,1.04404741574824e-07,22017,0.000713473063364928,0.0252997878622264,0.0013326463570341,0.0480184217059286,"r8",-1,-1,-1
7,5,31814,1.46055333641008e-05,7.41168060762967e-06,29874,0.000809856639044324,0.15485365954251,0.089518662912955,0.0223422232852899,"r8",-1,-1,-1
8,6,47559,5.56994030448142e-05,5.19387074850646e-06,35146,0.000864836951629433,0.161004935767269,0.00383651356018498,0.0220243966030539,"r8",-1,-1,-1
6,5,11538,4.14206576031051e-05,7.64095914023651e-06,44495,0.000440819679658988,0.0694415605822578,0.0114244966365746,0.0438211516903248,"r8",-1,-1,-1
12,7,46460,4.0035876573401e-05,3.64590670468517e-06,31431,0.000585125025840756,0.0917253968995065,0.0645436660961714,0.0483412121569854,"r8",-1,-1,-1
10,6,44405,9.37897722092923e-05,5.44380386320488e-06,52831,0.000193333078711445,0.0711148665042128,0.0346281201614975,0.0271513872054056,"r8",-1,-1,-1
10,5,44982,5.62656512470916e-05,5.19144189351052e-07,18455,0.000896158080199407,0.191064008240821,0.0207781013696699,0.0075565569846076,"r8",-1,-1,-1
9,4,13514,1.64583853690536e-05,4.08090311619758e-06,85069,0.000449096347845101,0.173776282977778,0.0483623604181886,0.011645422510046,"r8",-1,-1,-1
11,7,42406,9.29048215933144e-05,9.48484368524945e-06,60688,0.000626815107209131,0.13453880940564,0.0130205786285037,0.0197163368668989,"r8",-1,-1,-1
8,6,97181,4.89397697330336e-05,5.90836790135782e-06,11657,0.000778564297459461,0.0880024389547762,0.0241040572468576,0.020782562703127,"r8",-1,-1,-1
10,6,78525,3.6241227419849e-05,7.10094753198532e-06,65283,0.000540883523638756,0.127269387895474,0.0368236725661415,0.0399577551576076,"r8",-1,-1,-1
11,8,80343,4.23433023625752e-05,4.18657103046601e-06,32844,0.000176710549411178,0.0703528416710906,0.0553156907192804,0.0493354144716286,"r8",-1,-1,-1
10,5,42056,1.62072741350159e-05,4.99189293890481e-06,83013,0.000453976793605799,0.165996708991239,0.0437225881864794,0.040090131743229,"r8",-1,-1,-1
7,4,83054,1.39646205499186e-05,6.53441579700068e-06,98909,0.000904709437026165,0.0619217470514122,0.0960147035138565,0.0355693820691668,"r8",-1,-1,-1
6,5,85553,7.92534726154059e-05,4.01355869336714e-06,49838,0.000304566995064076,0.17793281462742,0.081365089079655,0.0140342827954446,"r8",-1,-1,-1
12,5,84159,9.84002697306103e-05,2.78429707688111e-06,25631,0.000694670968901052,0.194922829841264,0.0426641762775753,0.0309132780383807,"r8",-1,-1,-1
12,5,25911,4.45890843896195e-05,1.9279185003791e-06,91163,0.000314646925674868,0.045273457958363,0.0753441274767637,0.0190038815579028,"r8",-1,-1,-1
12,8,58864,1.94765921850223e-05,4.82304191868166e-06,80078,0.000268959472184384,0.0198693124135025,0.0446219306298951,0.00860135878267465,"r8",-1,-1,-1
10,6,70114,1.43487953461008e-05,8.80424786393431e-06,33055,0.000630031420937611,0.0787836074142251,0.0421818997756264,0.000225840244966093,"r8",-1,-1,-1
8,7,94477,2.00330004742835e-05,3.81843326813647e-06,61927,0.000134349019315722,0.197141029465711,0.0852097650139907,0.0218348125517368,"r8",-1,-1,-1
10,6,73062,4.63416932310443e-05,8.64002499060794e-06,92253,0.000743448679609213,0.153542735566851,0.0563246942528174,0.0248700443913112,"r8",-1,-1,-1
10,8,48972,8.1629967302247e-05,1.71863871289514e-06,93663,0.000426882769264677,0.120102079862496,0.0857416670770629,0.00785030131461099,"r8",-1,-1,-1
8,7,67168,3.85155820319313e-05,9.05329991835305e-06,23785,0.000399520410361048,0.188716615991434,0.0623122416227323,0.0322932372072828,"r8",-1,-1,-1
11,5,78354,7.78021710026427e-05,9.30893924985449e-06,90767,4.79962870663847e-05,0.0640441386024468,0.0463869933184329,0.0333495592742693,"r8",-1,-1,-1
11,4,88966,8.61420915437164e-05,3.09213067287734e-06,87684,0.000976533536388946,0.0867973515547346,0.0595783732116176,0.0312073860642849,"r8",-1,-1,-1
9,6,59669,1.68454132136772e-05,2.01353676622596e-06,80238,0.000817306690264226,0.144064055130817,0.0723619090003439,0.0291906448561349,"r8",-1,-1,-1
7,4,72984,8.67274764142232e-05,9.18311825076585e-06,45237,0.000614768836153473,0.0522061069419142,0.0457252046197583,0.0157775487307226,"r8",-1,-1,-1
9,5,87164,2.7292729208013e-05,8.88586034937668e-06,88749,0.000186881657381263,0.0449650669274852,0.00558123777496046,0.0379979921322083,"r8",-1,-1,-1
10,7,57962,5.52838576754555e-05,7.47845188894536e-06,69302,0.000466001864217059,0.142892690052511,0.0809226735554857,0.00192894332908327,"r8",-1,-1,-1
12,7,37477,3.2755607021926e-05,3.42811342912891e-06,55733,0.000236248839890002,0.175749485110631,0.0315755698531715,0.0390330548767233,"r8",-1,-1,-1
8,6,87839,6.95073431712226e-05,4.3707018148608e-08,26454,0.000560355356686772,0.160321429161821,0.0537104502284667,0.0118445857707993,"r8",-1,-1,-1
7,5,74378,8.29078173324349e-05,3.5036917128249e-06,28587,0.000138775315039,0.141276768855518,0.0637848354542523,0.00539001750439638,"r8",-1,-1,-1
9,7,33145,6.0790215698129e-05,1.0260719423027e-06,41064,0.000755372221772245,0.176886054358212,0.0220691497148806,0.0072087351664668,"r8",-1,-1,-1
9,6,95153,5.75569669493125e-05,9.83306844527867e-06,66114,0.00092695881831412,0.11188483846141,0.0254968968201056,0.0346017155148438,"r8",-1,-1,-1
9,5,20668,5.86739891558187e-05,4.23161684031098e-06,63394,0.000725544675973163,0.00494729144498706,0.0579352980806574,0.0458973770518787,"r8",-1,-1,-1
12,6,64465,7.82848059887416e-05,6.30713400202922e-06,58885,0.00037941096925413,0.101479821539251,0.0945324658202124,0.0465188664040179,"r8",-1,-1,-1
8,6,45428,1.52438404682791e-05,8.07281023083122e-06,79372,0.000891095682755765,0.183746948233806,0.0543924659728468,0.0489105902378797,"r8",-1,-1,-1
12,4,32347,3.22868348517572e-05,9.02503437580488e-06,61083,0.00027886970046513,0.107521498578601,0.0834189492849435,0.00386597155203344,"r8",-1,-1,-1
10,6,58530,5.20748882336076e-05,5.23511569243344e-06,40373,0.000740290127280471,0.0034278184203431,0.0288097717862367,0.046974160618207,"r8",-1,-1,-1
7,6,27602,1.93459116336773e-05,2.8607781730392e-07,13760,6.60257402694668e-05,0.149264719661092,0.0748643941307277,0.0319994939538883,"r8",-1,-1,-1
7,7,59422,9.06428227988654e-05,4.45757851813748e-06,15777,0.000532330120512517,0.130064551162301,0.0827733845649601,0.0143852886853856,"r8",-1,-1,-1
10,5,64024,5.16670226738555e-05,6.71707266462508e-06,22845,0.000734600611003453,0.170793675591471,0.0514485805710242,0.020227004524495,"r8",-1,-1,-1
11,4,60113,8.06010483907885e-05,4.11153805218804e-06,18588,0.000250297480172443,0.0623841154174879,0.0016456913981901,0.0280541468703304,"r8",-1,-1,-1
8,4,79411,9.67160093297949e-05,1.84218884727745e-06,29231,0.000663840565770573,0.0678398086410016,0.0691597231108206,0.00641778753476683,"r8",-1,-1,-1
6,7,24607,6.35819577623741e-05,4.93971260149482e-06,42484,0.000371773476781382,0.179947173193097,0.0164887126101973,0.0156861174661317,"r8",-1,-1,-1
11,5,22370,2.42852552373777e-05,4.36349802374056e-06,77483,0.00063808048210562,0.189847642316716,0.0394396977583482,0.0288954744808725,"r8",-1,-1,-1
11,8,39447,6.55511192814447e-05,5.90663494196558e-07,95645,0.000995545855286298,0.103720250325743,0.0378487294510892,0.0257947251238511,"r8",-1,-1,-1
6,4,51839,3.88425612706458e-05,1.80279631713644e-06,41717,0.000181928372151311,0.0356638266195077,0.097594333975187,0.041648562844377,"r8",-1,-1,-1
9,4,25631,9.21885216398398e-05,7.87064343416906e-06,21601,0.000921434626859229,0.106553991745925,0.0765177498181746,0.00933013321092585,"r8",-1,-1,-1
9,7,65168,3.09550084279967e-05,6.75435359448082e-06,21179,0.000352888403201418,0.151017766162055,0.0454290458334971,0.0352590023740777,"r8",-1,-1,-1
